user_id,item_id,title,genre,runtime_minutes,year,gender,age,occupation,location,timestamp,rating
329,1681,Mortal Kombat: Annihilation (1997),Action|Adventure,Long,90s,M,35-44,executive-managerial,MA,2001-02-12 17:17:28,1
2,356,Forrest Gump (1994),Comedy|Romance|War,Long,90s,M,>56,self-employed,LA,2000-12-31 21:54:46,5
62,371,"Paper, The (1994)",Comedy|Drama,Long,90s,F,35-44,clerical-admin,WA,2000-12-27 07:44:08,3
235,1273,Down by Law (1986),Comedy|Drama,Long,80s,M,25-34,other,N/A,2000-12-18 00:33:06,5
192,761,"Phantom, The (1996)",Adventure,Long,90s,M,18-24,academic-educator,NY,2000-12-17 04:46:30,1
216,1410,"Evening Star, The (1996)",Comedy|Drama,Long,90s,M,45-49,retired,IA,2000-12-15 07:53:20,2
192,886,Bulletproof (1996),Action,Long,90s,M,18-24,academic-educator,NY,2000-12-25 22:08:58,3
1317,3905,"Specials, The (2000)",Comedy,Long,2000s,M,45-49,executive-managerial,WA,2002-01-23 00:35:23,3
123,2866,"Buddy Holly Story, The (1978)",Drama,Long,70s,M,35-44,homemaker,KS,2000-12-28 23:38:14,4
524,103,Unforgettable (1996),Thriller,Long,90s,M,18-24,other,CA,2000-12-07 07:01:04,3
18,2735,"Golden Child, The (1986)",Action|Adventure|Comedy,Long,80s,F,18-24,clerical-admin,CA,2000-12-30 05:37:30,3
230,2068,Fanny and Alexander (1982),Drama,Long,80s,M,45-49,academic-educator,OH,2000-12-14 19:54:30,4
131,627,"Last Supper, The (1995)",Drama|Thriller,Long,90s,M,18-24,college-grad student,CT,2000-12-23 19:09:01,3
59,615,Bread and Chocolate (Pane e cioccolata) (1973),Drama,Long,70s,F,50-55,academic-educator,MN,2000-12-27 16:21:45,4
327,3241,"Cup, The (Phörpa) (1999)",Comedy,Long,90s,M,35-44,tradesman-craftsman,MN,2000-12-09 22:02:19,4
1470,1142,Get Over It (1996),Drama,Long,90s,M,18-24,college-grad student,CA,2000-11-21 20:00:25,1
699,2205,Mr. & Mrs. Smith (1941),Comedy,Long,40s,M,18-24,other,OK,2001-04-06 04:39:31,2
53,365,Little Buddha (1993),Drama,Long,90s,M,25-34,other,GU,2000-12-28 06:52:04,3
62,1541,Addicted to Love (1997),Comedy|Romance,Long,90s,F,35-44,clerical-admin,WA,2000-12-27 08:14:23,2
44,3771,"Golden Voyage of Sinbad, The (1974)",Action|Adventure,Long,70s,M,45-49,technician-engineer,WA,2001-10-30 02:56:00,3
390,2327,Tales from the Darkside: The Movie (1990),Horror,Long,90s,M,25-34,college-grad student,MN,2000-12-08 21:35:18,3
216,2339,I'll Be Home For Christmas (1998),Comedy|Romance,Long,90s,M,45-49,retired,IA,2000-12-15 08:00:31,3
19,2991,Live and Let Die (1973),Action,Long,70s,M,<18,K-12 student,MI,2000-12-30 03:28:30,5
62,3634,Seven Days in May (1964),Thriller,Long,60s,F,35-44,clerical-admin,WA,2000-12-28 02:09:42,4
1858,1815,Eden (1997),Drama,Long,90s,F,18-24,college-grad student,MT,2000-11-20 04:42:21,2
48,1011,Herbie Rides Again (1974),Adventure|Children's|Comedy,Long,70s,M,25-34,college-grad student,CA,2000-12-29 22:58:40,2
62,225,Disclosure (1994),Drama|Thriller,Long,90s,F,35-44,clerical-admin,WA,2000-12-27 14:48:33,2
4169,749,"Man from Down Under, The (1943)",Drama,Long,40s,M,50-55,other,KS,2002-03-18 22:23:27,3
15,2598,Pushing Tin (1999),Comedy,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:19:35,3
19,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,Long,90s,M,<18,K-12 student,MI,2001-01-03 21:12:11,5
53,100,City Hall (1996),Drama|Thriller,Long,90s,M,25-34,other,GU,2000-12-28 03:43:49,5
235,2732,Jules and Jim (Jules et Jim) (1961),Drama,Long,60s,M,25-34,other,N/A,2000-12-17 22:52:42,4
18,1282,Fantasia (1940),Animation|Children's|Musical,Long,40s,F,18-24,clerical-admin,CA,2000-12-30 05:40:34,5
1150,1675,Incognito (1997),Crime|Thriller,Long,90s,F,25-34,writer,TX,2000-11-25 23:08:34,3
225,877,Girls Town (1996),Drama,Long,90s,M,25-34,executive-managerial,NY,2000-12-15 20:46:07,2
1733,3652,City of the Living Dead (Paura nella città dei morti viventi) (1980),Horror,Long,80s,M,18-24,sales-marketing,OH,2003-01-05 07:58:11,2
366,1008,"Davy Crockett, King of the Wild Frontier (1955)",Western,Long,50s,M,50-55,scientist,MN,2000-12-08 22:17:57,3
24,1288,This Is Spinal Tap (1984),Comedy|Drama|Musical,Long,80s,F,25-34,executive-managerial,NY,2000-12-29 23:19:40,5
48,374,Richie Rich (1994),Children's|Comedy,Long,90s,M,25-34,college-grad student,CA,2000-12-30 03:39:40,2
770,3774,House Party 2 (1991),Comedy,Long,90s,M,18-24,college-grad student,WA,2000-12-07 10:05:31,2
48,2059,"Parent Trap, The (1998)",Children's|Drama,Long,90s,M,25-34,college-grad student,CA,2000-12-29 05:14:23,3
1599,1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure|Children's,Long,90s,M,25-34,other,CA,2000-11-20 15:30:15,1
49,112,Rumble in the Bronx (1995),Action|Adventure|Crime,Long,90s,M,18-24,programmer,TX,2000-12-28 03:33:51,3
18,2723,Mystery Men (1999),Action|Adventure|Comedy,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:36:29,1
33,3250,Alive (1993),Drama,Long,90s,M,45-49,clerical-admin,MN,2000-12-29 17:19:13,3
131,1684,Mrs. Dalloway (1997),Romance,Long,90s,M,18-24,college-grad student,CT,2000-12-22 03:18:20,4
889,746,Force of Evil (1948),Film-Noir,Long,40s,M,45-49,writer,NY,2000-11-26 15:51:48,4
169,1943,"Greatest Show on Earth, The (1952)",Drama,Long,50s,M,25-34,executive-managerial,MN,2000-12-19 06:55:04,4
889,633,Denise Calls Up (1995),Comedy,Long,90s,M,45-49,writer,NY,2000-11-26 14:50:12,2
62,2729,Lolita (1962),Drama,Long,60s,F,35-44,clerical-admin,WA,2000-12-28 02:16:15,4
245,3643,"Fighting Seabees, The (1944)",Action|Drama|War,Long,40s,M,35-44,self-employed,KS,2000-12-14 21:19:01,3
33,2467,"Name of the Rose, The (1986)",Mystery,Long,80s,M,45-49,clerical-admin,MN,2001-01-08 19:51:56,4
102,2714,"Wood, The (1999)",Drama,Long,90s,M,35-44,unemployed,MD,2002-12-07 15:22:21,3
24,1535,Love! Valour! Compassion! (1997),Drama|Romance,Long,90s,F,25-34,executive-managerial,NY,2000-12-30 00:09:47,4
33,3110,Country (1984),Drama,Long,80s,M,45-49,clerical-admin,MN,2001-01-08 19:29:30,4
80,1416,Evita (1996),Drama|Musical,Long,90s,M,>56,academic-educator,MI,2000-12-26 00:10:39,3
424,2982,"Guardian, The (1990)",Horror|Thriller,Long,90s,M,25-34,technician-engineer,MN,2002-04-01 20:53:14,2
42,880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,Long,90s,M,25-34,farmer,VA,2000-12-28 21:47:59,2
99,3896,"Way of the Gun, The (2000)",Crime|Thriller,Long,2000s,F,<18,K-12 student,PA,2001-02-22 20:18:35,5
99,3515,Me Myself I (2000),Comedy,Long,90s,F,<18,K-12 student,PA,2001-01-23 23:04:21,2
169,1812,Wide Awake (1998),Children's|Comedy|Drama,Long,90s,M,25-34,executive-managerial,MN,2000-12-21 09:25:21,3
549,2211,Secret Agent (1936),Thriller,Long,30s,M,25-34,doctor-health care,WI,2000-12-06 15:32:26,5
3015,889,1-900 (1994),Romance,Long,90s,M,>56,doctor-health care,IL,2000-11-26 18:33:48,3
15,1422,Murder at 1600 (1997),Mystery|Thriller,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 21:41:03,4
33,2071,And the Band Played On (1993),Drama,Long,90s,M,45-49,clerical-admin,MN,2000-12-29 17:18:16,4
331,2589,Friends & Lovers (1999),Comedy|Drama|Romance,Long,90s,M,25-34,executive-managerial,MN,2000-12-09 18:16:14,1
19,2860,Blue Streak (1999),Comedy,Long,90s,M,<18,K-12 student,MI,2001-01-03 20:34:35,5
18,493,Menace II Society (1993),Action|Crime|Drama,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:55:21,3
327,1163,Mina Tannenbaum (1994),Drama,Long,90s,M,35-44,tradesman-craftsman,MN,2000-12-09 21:35:18,3
28,898,"Philadelphia Story, The (1940)",Comedy|Romance,Long,40s,F,25-34,academic-educator,NY,2000-12-29 21:35:05,4
18,353,"Crow, The (1994)",Action|Romance|Thriller,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:17:06,5
62,630,Carried Away (1996),Drama|Romance,Long,90s,F,35-44,clerical-admin,WA,2000-12-27 08:10:34,4
4169,3378,"Ogre, The (Der Unhold) (1996)",Drama,Long,90s,M,50-55,other,KS,2000-11-04 03:55:22,3
15,2997,Being John Malkovich (1999),Comedy,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:13:38,2
18,2470,Crocodile Dundee (1986),Adventure|Comedy,Long,80s,F,18-24,clerical-admin,CA,2000-12-30 05:35:05,3
216,505,North (1994),Comedy,Long,90s,M,45-49,retired,IA,2000-12-15 08:11:13,3
104,3649,American Gigolo (1980),Drama,Long,80s,M,25-34,programmer,PR,2000-12-23 04:44:08,2
5317,3381,Slaves to the Underground (1997),Comedy|Drama,Long,90s,F,25-34,other,MA,2000-10-24 03:13:52,3
123,2741,No Mercy (1986),Action|Thriller,Long,80s,M,35-44,homemaker,KS,2000-12-23 00:01:32,4
33,1175,Delicatessen (1991),Comedy|Sci-Fi,Long,90s,M,45-49,clerical-admin,MN,2001-01-03 21:52:38,2
3402,2223,"Farmer's Wife, The (1928)",Comedy,Long,20s,M,35-44,writer,GA,2000-08-30 14:15:18,4
760,121,"Boys of St. Vincent, The (1993)",Drama,Long,90s,M,>56,scientist,CA,2000-11-28 22:35:26,4
17,3527,Predator (1987),Action|Sci-Fi|Thriller,Long,80s,M,50-55,academic-educator,CA,2000-12-30 07:15:46,4
123,3405,"Night to Remember, A (1958)",Action|Drama,Long,50s,M,35-44,homemaker,KS,2000-12-23 00:23:32,4
5494,3530,Smoking/No Smoking (1993),Comedy,Very Long,90s,F,35-44,technician-engineer,CA,2000-05-31 23:38:16,4
1274,925,Golden Earrings (1947),Adventure|Romance,Long,40s,M,45-49,executive-managerial,TN,2000-11-21 13:19:20,4
33,1699,"Butcher Boy, The (1998)",Drama,Long,90s,M,45-49,clerical-admin,MN,2001-01-03 22:00:37,1
136,1821,"Object of My Affection, The (1998)",Comedy|Romance,Long,90s,M,18-24,artist,MD,2000-12-23 00:29:00,3
12,1303,"Man Who Would Be King, The (1975)",Adventure,Long,70s,M,25-34,programmer,FL,2000-12-30 23:28:36,4
88,1446,Kolya (1996),Comedy,Long,90s,F,45-49,academic-educator,MA,2000-12-24 21:54:40,5
123,2476,Heartbreak Ridge (1986),Action|War,Long,80s,M,35-44,homemaker,KS,2000-12-23 00:00:05,4
53,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir,Long,50s,M,25-34,other,GU,2000-12-28 05:26:24,5
18,1562,Batman & Robin (1997),Action|Adventure|Crime,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:28:24,1
169,255,"Jerky Boys, The (1994)",Comedy,Long,90s,M,25-34,executive-managerial,MN,2000-12-19 06:04:57,4
99,3536,Keeping the Faith (2000),Comedy|Romance,Long,2000s,F,<18,K-12 student,PA,2001-02-22 20:19:05,3
17,2613,Night of the Comet (1984),Action|Horror|Sci-Fi,Long,80s,M,50-55,academic-educator,CA,2000-12-30 07:19:52,3
352,2479,Gloria (1999),Drama|Thriller,Long,90s,M,18-24,college-grad student,IL,2000-12-09 04:00:18,2
48,520,Robin Hood: Men in Tights (1993),Comedy,Long,90s,M,25-34,college-grad student,CA,2000-12-29 04:22:47,3
688,3670,"Story of G.I. Joe, The (1945)",War,Long,40s,M,>56,retired,NY,2000-12-01 01:31:48,4
752,1696,Bent (1997),Drama|War,Long,90s,F,25-34,clerical-admin,OR,2000-11-29 00:39:35,4
33,1300,My Life as a Dog (Mitt liv som hund) (1985),Drama,Long,80s,M,45-49,clerical-admin,MN,2001-01-03 21:39:12,5
180,1053,Normal Life (1996),Crime|Drama,Long,90s,M,45-49,programmer,MA,2000-12-17 21:56:51,3
1,919,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,Long,30s,F,<18,K-12 student,MI,2000-12-31 22:22:48,4
81,246,Hoop Dreams (1994),Documentary,Long,90s,F,25-34,other,IL,2000-12-25 23:18:00,3
660,386,S.F.W. (1994),Drama,Long,90s,M,45-49,self-employed,LA,2000-12-01 18:46:21,3
1015,1038,Unhook the Stars (1996),Drama,Long,90s,M,35-44,clerical-admin,NY,2001-01-14 06:41:27,2
1741,3277,Beloved/Friend (Amigo/Amado) (1999),Drama,Long,90s,M,35-44,executive-managerial,CA,2000-11-20 07:24:45,4
2,2881,Double Jeopardy (1999),Action|Thriller,Long,90s,M,>56,self-employed,LA,2000-12-31 22:00:02,3
62,1964,Klute (1971),Drama|Mystery,Long,70s,F,35-44,clerical-admin,WA,2000-12-28 01:57:16,4
307,3801,Anatomy of a Murder (1959),Drama|Mystery,Long,50s,M,50-55,self-employed,CA,2000-12-10 22:07:15,4
1,1836,"Last Days of Disco, The (1998)",Drama,Long,90s,F,<18,K-12 student,MI,2000-12-31 22:02:52,5
5878,1842,Illtown (1996),Crime|Drama,Long,90s,F,25-34,other,IL,2003-01-28 19:59:35,4
48,2890,Three Kings (1999),Drama|War,Long,90s,M,25-34,college-grad student,CA,2000-12-28 04:01:06,3
33,3152,"Last Picture Show, The (1971)",Drama,Long,70s,M,45-49,clerical-admin,MN,2000-12-29 17:07:01,3
15,1580,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:31:16,2
531,779,'Til There Was You (1997),Drama|Romance,Long,90s,F,18-24,sales-marketing,VA,2001-01-08 17:16:51,3
850,136,From the Journals of Jean Seberg (1995),Documentary,Long,90s,M,35-44,other,IL,2000-11-27 18:49:52,4
62,1050,Looking for Richard (1996),Documentary|Drama,Long,90s,F,35-44,clerical-admin,WA,2000-12-27 07:25:22,5
1291,2619,Mascara (1999),Drama,Long,90s,F,35-44,other,NY,2000-11-21 07:13:53,3
53,3393,Date with an Angel (1987),Comedy|Fantasy,Long,80s,M,25-34,other,GU,2000-12-28 05:34:46,4
1470,660,August (1996),Drama,Long,90s,M,18-24,college-grad student,CA,2000-11-21 20:42:46,2
1680,526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,Long,90s,M,25-34,writer,CA,2000-11-21 21:48:40,1
442,2884,Dog Park (1998),Comedy|Romance,Long,90s,M,25-34,academic-educator,MN,2002-03-01 00:56:21,4
48,383,Wyatt Earp (1994),Western,Long,90s,M,25-34,college-grad student,CA,2000-12-28 14:24:53,3
2130,642,Roula (1995),Drama,Long,90s,M,45-49,other,NH,2000-11-19 14:00:01,2
166,3262,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery,Long,90s,M,18-24,college-grad student,CA,2000-12-20 08:00:54,5
18,2622,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:02:54,5
18,2,Jumanji (1995),Adventure|Children's|Fantasy,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:02:21,2
33,910,Some Like It Hot (1959),Comedy|Crime,Long,50s,M,45-49,clerical-admin,MN,2001-01-03 21:48:37,2
33,3271,Of Mice and Men (1992),Drama,Long,90s,M,45-49,clerical-admin,MN,2000-12-29 17:10:33,4
507,3920,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Drama|Fantasy,Long,90s,F,25-34,other,MN,2000-12-07 16:47:19,5
1242,1315,Paris Was a Woman (1995),Documentary,Long,90s,F,35-44,other,NY,2000-12-08 20:39:24,2
216,3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,Long,90s,M,45-49,retired,IA,2000-12-15 08:11:42,2
18,532,Serial Mom (1994),Comedy|Crime|Horror,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:57:41,1
2264,130,Angela (1995),Drama,Long,90s,F,45-49,executive-managerial,TN,2000-11-18 20:48:21,3
136,1187,Passion Fish (1992),Drama,Long,90s,M,18-24,artist,MD,2000-12-21 18:11:09,4
151,1306,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi,Long,90s,F,25-34,writer,AZ,2000-12-20 06:14:36,5
1812,2226,"Ring, The (1927)",Drama,Long,20s,F,25-34,programmer,MI,2002-11-04 23:16:03,3
533,3795,"Five Senses, The (1999)",Drama,Long,90s,M,25-34,programmer,NC,2000-12-06 22:12:36,4
18,2089,"Rescuers Down Under, The (1990)",Animation|Children's,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:43:02,4
58,3274,Single White Female (1992),Action,Long,90s,M,25-34,artist,GA,2000-12-27 16:56:13,3
81,1178,Paths of Glory (1957),Drama|War,Long,50s,F,25-34,other,IL,2000-12-25 23:07:20,5
451,2351,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,Long,50s,M,>56,retired,WI,2000-12-10 02:50:48,4
18,377,Speed (1994),Action|Romance|Thriller,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:13:39,2
44,2875,Sommersby (1993),Drama|Mystery|Romance,Long,90s,M,45-49,technician-engineer,WA,2001-10-30 03:15:09,2
59,3545,Cabaret (1972),Musical|War,Long,70s,F,50-55,academic-educator,MN,2003-01-07 19:14:46,4
2,1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi,Long,90s,M,>56,self-employed,LA,2000-12-31 22:00:51,3
24,3000,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation,Long,90s,F,25-34,executive-managerial,NY,2000-12-29 23:58:06,4
17,3932,"Invisible Man, The (1933)",Horror|Sci-Fi,Long,30s,M,50-55,academic-educator,CA,2000-12-30 07:13:57,3
1019,3012,Battling Butler (1926),Comedy,Long,20s,M,35-44,academic-educator,IL,2001-01-02 20:44:36,3
2,648,Mission: Impossible (1996),Action|Adventure|Mystery,Long,90s,M,>56,self-employed,LA,2000-12-31 21:58:33,4
17,913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,Long,40s,M,50-55,academic-educator,CA,2000-12-30 06:50:13,5
889,1574,Fall (1997),Romance,Long,90s,M,45-49,writer,NY,2000-11-26 15:54:01,3
12,3265,Hard-Boiled (Lashou shentan) (1992),Action|Crime,Long,90s,M,25-34,programmer,FL,2000-12-30 23:28:36,4
3367,791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",Documentary,Long,90s,M,50-55,self-employed,NY,2000-09-27 18:42:31,3
390,3938,"Slumber Party Massacre, The (1982)",Horror,Long,80s,M,25-34,college-grad student,MN,2000-12-08 21:39:01,2
1150,3542,Coming Apart (1969),Drama,Long,60s,F,25-34,writer,TX,2000-11-22 04:58:55,4
352,124,"Star Maker, The (Uomo delle stelle, L') (1995)",Drama,Long,90s,M,18-24,college-grad student,IL,2000-12-09 03:22:10,5
24,1958,Terms of Endearment (1983),Comedy|Drama,Long,80s,F,25-34,executive-managerial,NY,2000-12-29 23:23:03,5
2909,3137,"Sea Wolves, The (1980)",Action|War,Long,80s,M,25-34,executive-managerial,OH,2000-10-19 17:49:58,4
17,1428,Angel Baby (1995),Drama,Long,90s,M,50-55,academic-educator,CA,2000-12-30 07:02:42,3
53,2363,Godzilla (Gojira) (1954),Action|Sci-Fi,Long,50s,M,25-34,other,GU,2000-12-28 04:01:33,5
58,392,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Children's,Short,90s,M,25-34,artist,GA,2000-12-27 17:35:44,4
1,1035,"Sound of Music, The (1965)",Musical,Long,60s,F,<18,K-12 student,MI,2000-12-31 22:29:13,5
33,907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,Long,30s,M,45-49,clerical-admin,MN,2001-01-03 21:37:12,2
1897,398,Frank and Ollie (1995),Documentary,Long,90s,F,50-55,artist,CA,2001-11-24 21:31:38,4
531,270,Love Affair (1994),Drama|Romance,Long,90s,F,18-24,sales-marketing,VA,2001-01-08 16:55:25,3
59,3134,"Grand Illusion (Grande illusion, La) (1937)",Drama|War,Long,30s,F,50-55,academic-educator,MN,2000-12-27 16:19:05,5
109,2098,Son of Flubber (1963),Children's|Comedy,Long,60s,M,45-49,scientist,CA,2000-12-22 20:29:06,4
1470,2887,Simon Sez (1999),Drama,Long,90s,M,18-24,college-grad student,CA,2000-11-22 17:50:10,2
175,1044,Surviving Picasso (1996),Drama,Long,90s,F,25-34,artist,CA,2000-12-18 04:17:37,5
58,2744,Otello (1986),Drama,Long,80s,M,25-34,artist,GA,2000-12-27 17:11:45,4
889,3149,Diamonds (1999),Mystery,Long,90s,M,45-49,writer,NY,2000-11-26 14:27:05,1
293,1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror,Long,80s,M,>56,academic-educator,N/A,2000-12-12 20:55:27,1
18,3396,"Muppet Movie, The (1979)",Children's|Comedy,Long,70s,F,18-24,clerical-admin,CA,2000-12-30 05:46:05,5
300,2095,"Shaggy D.A., The (1976)",Children's|Comedy,Long,70s,M,25-34,executive-managerial,TX,2000-12-11 03:53:51,5
166,8,Tom and Huck (1995),Adventure|Children's,Long,90s,M,18-24,college-grad student,CA,2000-12-24 09:39:41,4
123,3792,Duel in the Sun (1946),Western,Long,40s,M,35-44,homemaker,KS,2000-12-23 00:42:08,3
62,2738,Crimes of the Heart (1986),Comedy|Drama,Long,80s,F,35-44,clerical-admin,WA,2000-12-27 09:21:49,3
319,2497,Message in a Bottle (1999),Romance,Long,90s,F,50-55,doctor-health care,FL,2000-12-10 05:36:12,2
1,1961,Rain Man (1988),Drama,Long,80s,F,<18,K-12 student,MI,2000-12-31 22:26:30,5
202,2491,Simply Irresistible (1999),Comedy|Romance,Long,90s,M,18-24,college-grad student,WI,2000-12-16 04:24:27,3
2,2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,Long,90s,M,>56,self-employed,LA,2000-12-31 22:00:51,3
59,3655,Blow-Out (La Grande Bouffe) (1973),Drama,Long,70s,F,50-55,academic-educator,MN,2003-01-07 19:25:10,3
33,2747,"Little Shop of Horrors, The (1960)",Comedy|Horror,Long,60s,M,45-49,clerical-admin,MN,2001-01-03 21:53:12,3
59,3414,Love Is a Many-Splendored Thing (1955),Romance,Long,50s,F,50-55,academic-educator,MN,2003-01-07 18:11:48,3
131,645,Nelly & Monsieur Arnaud (1995),Drama,Long,90s,M,18-24,college-grad student,CT,2000-12-21 21:15:31,4
216,2345,Desert Bloom (1986),Drama,Long,80s,M,45-49,retired,IA,2000-12-15 08:42:28,4
192,511,"Program, The (1993)",Action|Drama,Long,90s,M,18-24,academic-educator,NY,2000-12-17 03:35:52,2
18,261,Little Women (1994),Drama,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 06:20:59,5
1242,776,Babyfever (1994),Comedy|Drama,Long,90s,F,35-44,other,NY,2000-11-27 17:48:08,4
1470,2235,One Man's Hero (1999),Drama|War,Long,90s,M,18-24,college-grad student,CA,2000-11-21 20:26:11,2
216,3804,H.O.T.S. (1979),Comedy,Long,70s,M,45-49,retired,IA,2000-12-15 08:12:49,2
195,3146,Deuce Bigalow: Male Gigolo (1999),Comedy,Long,90s,M,25-34,programmer,NY,2001-05-26 21:59:21,4
1639,2756,Wanted: Dead or Alive (1987),Action,Long,80s,M,25-34,technician-engineer,CA,2000-12-04 20:45:32,3
28,916,Roman Holiday (1953),Comedy|Romance,Long,50s,F,25-34,academic-educator,NY,2001-01-08 20:20:38,4
62,3524,Arthur (1981),Comedy|Romance,Long,80s,F,35-44,clerical-admin,WA,2000-12-27 14:54:18,3
62,3789,"Pawnbroker, The (1965)",Drama,Long,60s,F,35-44,clerical-admin,WA,2000-12-28 02:10:26,5
48,252,I.Q. (1994),Comedy|Romance,Long,90s,M,25-34,college-grad student,CA,2000-12-30 03:22:59,3
1451,2101,Squanto: A Warrior's Tale (1994),Adventure|Drama,Long,90s,M,35-44,writer,CA,2001-04-07 09:35:48,4
192,2625,Black Mask (Hak hap) (1996),Action,Long,90s,M,18-24,academic-educator,NY,2000-12-25 22:03:54,2
850,3402,Turtle Diary (1985),Drama,Long,80s,M,35-44,other,IL,2000-11-27 19:03:19,4
48,267,Major Payne (1994),Comedy,Long,90s,M,25-34,college-grad student,CA,2000-12-30 03:35:51,2
48,5,Father of the Bride Part II (1995),Comedy,Long,90s,M,25-34,college-grad student,CA,2000-12-28 14:33:16,3
58,3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,Long,90s,M,25-34,artist,GA,2000-12-27 18:40:31,1
53,2232,Cube (1997),Sci-Fi|Thriller,Long,90s,M,25-34,other,GU,2000-12-28 04:07:47,4
15,517,Rising Sun (1993),Action|Drama|Mystery,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 21:41:03,3
19,2366,King Kong (1933),Action|Adventure|Horror,Long,30s,M,<18,K-12 student,MI,2000-12-30 03:28:30,4
453,1440,Amos & Andrew (1993),Comedy,Long,90s,M,18-24,college-grad student,MN,2000-12-08 03:31:34,3
