user_id,gender,age,occupation,location
5480,F,25-34,sales-marketing,NJ
5023,M,35-44,writer,CA
3070,F,18-24,college-grad student,NY
60,M,50-55,academic-educator,AR
3039,F,50-55,clerical-admin,FL
4712,M,35-44,technician-engineer,NH
816,M,45-49,other,CA
344,M,35-44,sales-marketing,TX
2321,M,25-34,executive-managerial,GA
918,F,45-49,academic-educator,CA
3683,M,25-34,artist,GA
4629,F,18-24,college-grad student,CA
3144,F,25-34,executive-managerial,AZ
3296,M,18-24,sales-marketing,CA
2924,F,18-24,college-grad student,CA
4518,M,25-34,other,CO
1641,M,25-34,other,CA
5905,F,35-44,writer,TX
5754,F,18-24,academic-educator,IL
1892,M,25-34,writer,CA
3732,M,25-34,technician-engineer,IL
1390,M,35-44,self-employed,WA
4280,M,35-44,technician-engineer,NC
1148,M,35-44,technician-engineer,CA
4891,M,35-44,technician-engineer,CA
5006,M,35-44,clerical-admin,MI
2578,M,50-55,executive-managerial,CA
770,M,18-24,college-grad student,WA
888,F,<18,K-12 student,NJ
1133,M,18-24,artist,CA
2298,M,35-44,technician-engineer,TX
1708,M,25-34,other,MO
4452,F,25-34,executive-managerial,TX
609,M,25-34,executive-managerial,NY
379,F,35-44,academic-educator,WI
5806,F,50-55,academic-educator,NJ
2571,M,35-44,technician-engineer,VA
1184,F,25-34,college-grad student,CA
5406,F,35-44,other,MI
3198,M,25-34,programmer,CA
4597,F,25-34,college-grad student,VA
2259,F,>56,self-employed,LA
1896,M,>56,retired,CA
4302,M,50-55,academic-educator,OH
1127,M,25-34,other,NY
2982,M,25-34,college-grad student,WI
366,M,50-55,scientist,MN
5251,F,25-34,technician-engineer,OR
2248,F,35-44,programmer,IN
4741,M,35-44,executive-managerial,PA
2842,M,35-44,technician-engineer,GA
2241,M,45-49,customer service,IL
977,M,25-34,artist,CO
2584,F,>56,academic-educator,CA
4406,M,25-34,self-employed,CO
3379,M,35-44,academic-educator,DC
3600,M,35-44,writer,CA
4579,F,18-24,college-grad student,MO
3694,M,25-34,programmer,NC
3097,F,25-34,customer service,NY
2012,M,25-34,college-grad student,MI
3564,M,25-34,lawyer,MA
4371,F,18-24,college-grad student,MO
2275,M,>56,executive-managerial,MS
3761,M,25-34,technician-engineer,NC
1894,F,35-44,executive-managerial,CA
217,M,18-24,college-grad student,VA
767,M,25-34,programmer,OH
4875,M,35-44,other,OR
5125,M,45-49,other,NY
3038,F,35-44,artist,OR
3521,M,25-34,other,WI
253,F,25-34,lawyer,OR
2760,M,>56,other,MA
2475,F,25-34,tradesman-craftsman,WA
1118,M,50-55,retired,MA
2970,M,18-24,college-grad student,MI
4011,M,25-34,technician-engineer,AZ
4268,F,45-49,writer,ME
4489,M,18-24,college-grad student,TX
5607,M,18-24,college-grad student,NY
2450,M,45-49,self-employed,MA
1732,M,18-24,college-grad student,NY
3200,F,25-34,academic-educator,WA
289,F,25-34,other,NY
4672,M,>56,retired,CA
2973,F,18-24,college-grad student,MI
3021,F,45-49,scientist,TX
1034,F,35-44,academic-educator,WY
1139,M,25-34,academic-educator,N/A
269,M,25-34,artist,MN
1442,M,18-24,artist,NY
1684,M,18-24,clerical-admin,AZ
652,M,18-24,writer,NY
5021,M,50-55,doctor-health care,CA
5591,M,18-24,other,NY
5249,F,45-49,sales-marketing,TX
4913,F,25-34,academic-educator,N/A
3370,M,18-24,college-grad student,CA
2932,M,25-34,programmer,MN
2062,M,18-24,college-grad student,OH
405,M,>56,academic-educator,NY
5887,F,35-44,writer,IL
5392,M,50-55,academic-educator,WA
1902,M,25-34,unemployed,CA
90,M,>56,retired,AZ
4369,M,50-55,executive-managerial,GA
5206,M,35-44,executive-managerial,CA
156,F,45-49,executive-managerial,NY
5293,M,25-34,programmer,CA
5352,F,35-44,customer service,MN
1574,M,25-34,doctor-health care,CO
3597,M,25-34,technician-engineer,MN
4421,M,45-49,other,CA
2023,M,18-24,college-grad student,MN
3551,F,>56,other,WA
2947,F,25-34,other,MA
5007,F,18-24,college-grad student,CA
3824,M,25-34,technician-engineer,FL
831,F,45-49,other,MD
734,M,25-34,executive-managerial,CA
447,F,45-49,lawyer,MN
683,M,25-34,college-grad student,NC
1630,M,45-49,technician-engineer,CA
109,M,45-49,scientist,CA
2289,F,50-55,academic-educator,IA
4653,M,35-44,programmer,CA
636,M,18-24,writer,CA
1492,M,25-34,programmer,WA
1592,M,35-44,executive-managerial,IA
1195,F,<18,K-12 student,N/A
852,M,25-34,customer service,CA
564,M,45-49,academic-educator,MI
1969,F,25-34,clerical-admin,CA
5485,M,25-34,college-grad student,NJ
883,F,35-44,sales-marketing,CA
489,M,18-24,college-grad student,MN
2762,M,50-55,self-employed,MO
723,M,25-34,programmer,WA
2111,M,>56,retired,FL
4389,M,25-34,college-grad student,MI
2038,F,45-49,academic-educator,FL
679,M,35-44,self-employed,SC
2527,M,35-44,scientist,AL
2020,M,25-34,executive-managerial,OH
3063,M,18-24,college-grad student,NH
795,F,35-44,sales-marketing,PA
2080,M,25-34,lawyer,TN
3440,M,>56,technician-engineer,FL
693,M,35-44,programmer,WA
5394,M,18-24,other,IL
1789,M,<18,K-12 student,PA
972,M,45-49,academic-educator,MA
1497,M,50-55,customer service,CO
2363,M,50-55,sales-marketing,CA
1393,M,18-24,college-grad student,N/A
3013,M,45-49,technician-engineer,OR
4161,M,45-49,other,CA
4756,M,>56,self-employed,MN
1677,M,18-24,sales-marketing,OR
2648,M,25-34,technician-engineer,NC
4237,M,25-34,sales-marketing,TX
5932,M,18-24,sales-marketing,CA
535,M,35-44,doctor-health care,CA
2491,M,35-44,executive-managerial,VA
5032,M,18-24,technician-engineer,MA
1582,M,18-24,other,NY
4146,M,35-44,technician-engineer,OH
4573,M,50-55,self-employed,NY
557,M,>56,academic-educator,GA
3043,M,18-24,artist,CA
1420,M,18-24,college-grad student,MA
1755,F,18-24,college-grad student,TX
2406,F,>56,programmer,MA
5235,M,25-34,college-grad student,NY
5656,M,25-34,scientist,NH
4790,F,25-34,artist,CA
1192,M,50-55,self-employed,WA
2990,M,35-44,programmer,OH
4863,F,25-34,homemaker,UT
265,F,35-44,executive-managerial,MN
1923,M,35-44,executive-managerial,CA
5519,M,35-44,scientist,FL
3737,M,25-34,sales-marketing,TN
55,F,35-44,programmer,MN
783,M,25-34,college-grad student,WI
839,M,25-34,other,WA
4669,M,35-44,executive-managerial,PA
1300,M,<18,K-12 student,OR
166,M,18-24,college-grad student,CA
3760,M,50-55,other,MN
1562,M,18-24,writer,OH
3459,M,18-24,college-grad student,TX
2536,M,>56,retired,TN
5528,M,50-55,academic-educator,OH
3772,M,35-44,technician-engineer,CT
485,M,>56,executive-managerial,MN
3261,M,45-49,writer,NM
1980,M,35-44,executive-managerial,CT
885,M,35-44,other,MI
1215,M,35-44,technician-engineer,VA
4835,M,25-34,writer,NY
4536,M,18-24,programmer,WI
5470,M,>56,executive-managerial,N/A
5821,M,25-34,scientist,MA
4746,M,50-55,academic-educator,N/A
843,M,25-34,executive-managerial,MI
5066,F,25-34,academic-educator,VA
1017,M,35-44,other,GA
6008,M,18-24,college-grad student,TX
5116,M,35-44,doctor-health care,CA
4906,M,50-55,technician-engineer,MI
2135,M,50-55,academic-educator,MA
1612,M,25-34,technician-engineer,NY
4543,M,25-34,artist,NY
2615,M,25-34,executive-managerial,MD
648,F,25-34,programmer,CA
5829,F,25-34,college-grad student,TX
2614,M,25-34,executive-managerial,PA
1011,M,25-34,farmer,CA
5159,M,35-44,executive-managerial,TN
4693,M,18-24,academic-educator,IL
2882,M,18-24,writer,TX
2330,M,45-49,executive-managerial,MI
6013,F,25-34,writer,FL
3805,F,35-44,academic-educator,NV
353,F,35-44,executive-managerial,CA
943,F,45-49,programmer,NJ
2929,M,18-24,artist,IL
5260,M,35-44,executive-managerial,TX
2225,M,25-34,customer service,HI
784,M,18-24,other,NY
4521,M,35-44,programmer,PA
4155,M,50-55,technician-engineer,AZ
2428,M,45-49,technician-engineer,OH
1868,M,50-55,lawyer,CA
5810,M,50-55,self-employed,CA
3593,F,25-34,homemaker,WI
5355,M,>56,other,TX
1780,M,35-44,academic-educator,VA
5899,M,35-44,technician-engineer,GA
1503,M,25-34,programmer,CA
1602,F,25-34,executive-managerial,NY
5705,F,18-24,college-grad student,CA
2075,F,25-34,college-grad student,NY
5462,M,25-34,technician-engineer,NV
1745,M,45-49,other,CA
637,M,35-44,programmer,OR
1866,M,25-34,executive-managerial,CA
4466,M,35-44,lawyer,NY
880,M,35-44,technician-engineer,CA
1914,F,35-44,sales-marketing,CA
2961,M,50-55,technician-engineer,CA
5664,M,18-24,college-grad student,MI
5514,F,<18,K-12 student,TX
5788,M,25-34,other,CA
3799,M,18-24,other,PA
404,M,18-24,college-grad student,NY
1723,M,35-44,technician-engineer,IL
491,M,18-24,college-grad student,MN
4346,M,18-24,technician-engineer,OH
1387,F,50-55,retired,CA
1004,M,25-34,clerical-admin,CA
1454,M,18-24,college-grad student,CA
3000,M,25-34,college-grad student,MN
5938,M,25-34,academic-educator,AL
5966,F,35-44,homemaker,NY
3293,M,45-49,sales-marketing,TN
329,M,35-44,executive-managerial,MA
2454,M,18-24,other,OR
5618,F,18-24,college-grad student,CA
4265,M,25-34,programmer,NH
1378,F,45-49,executive-managerial,MD
1687,M,25-34,clerical-admin,AZ
4326,F,45-49,retired,CA
361,F,25-34,sales-marketing,CA
1251,M,25-34,executive-managerial,MI
4723,M,35-44,executive-managerial,N/A
3823,M,>56,executive-managerial,CA
1669,F,25-34,technician-engineer,TX
3226,M,35-44,college-grad student,NY
4067,M,45-49,writer,CA
1328,M,35-44,sales-marketing,IL
4978,M,35-44,sales-marketing,NE
2938,F,25-34,other,MN
6006,F,<18,other,MA
2413,F,>56,executive-managerial,CT
148,M,50-55,technician-engineer,SD
210,F,<18,K-12 student,WV
2945,F,35-44,technician-engineer,NV
4967,M,18-24,college-grad student,CA
2974,M,18-24,college-grad student,MI
953,M,50-55,writer,OR
3552,F,35-44,artist,RI
5563,F,25-34,executive-managerial,NY
3794,F,18-24,college-grad student,WI
4696,M,18-24,programmer,NY
3869,M,18-24,technician-engineer,MO
1993,M,35-44,technician-engineer,AK
2500,M,>56,academic-educator,SC
628,F,35-44,other,MD
3181,M,25-34,programmer,NJ
382,F,35-44,writer,KS
2509,M,25-34,customer service,AL
2457,M,25-34,other,IL
3239,F,25-34,programmer,NJ
4068,M,>56,clerical-admin,NV
3790,F,25-34,technician-engineer,CA
680,M,25-34,programmer,TN
1594,F,35-44,writer,NY
2331,M,>56,academic-educator,MI
4601,M,35-44,sales-marketing,MN
5449,M,18-24,programmer,MA
2211,M,45-49,doctor-health care,MA
3269,F,18-24,writer,OH
1962,F,18-24,academic-educator,IL
275,M,25-34,other,MI
1696,M,35-44,executive-managerial,CA
3159,F,25-34,scientist,PA
378,F,18-24,other,MN
413,M,25-34,lawyer,MN
2229,M,45-49,other,IL
1841,M,18-24,other,CA
1087,M,25-34,self-employed,NJ
5133,M,18-24,lawyer,NY
3596,F,35-44,college-grad student,PA
257,M,18-24,tradesman-craftsman,MN
4327,M,35-44,technician-engineer,TN
2303,M,50-55,technician-engineer,NJ
3697,M,25-34,scientist,NE
245,M,35-44,self-employed,KS
3060,F,35-44,academic-educator,CA
5699,M,35-44,scientist,CA
5784,M,18-24,K-12 student,MN
812,M,25-34,doctor-health care,TN
1405,M,>56,retired,FL
4178,F,50-55,self-employed,NJ
51,F,<18,K-12 student,NY
6011,M,35-44,scientist,CO
3137,M,25-34,lawyer,NY
5459,F,<18,K-12 student,WA
5688,F,18-24,college-grad student,TX
3107,M,25-34,technician-engineer,CA
2081,M,18-24,technician-engineer,MI
5895,M,25-34,academic-educator,OH
5562,F,35-44,academic-educator,WI
3771,M,25-34,academic-educator,N/A
719,M,<18,other,TX
2771,M,18-24,academic-educator,CA
3788,F,18-24,other,CA
3025,F,35-44,other,CA
457,M,18-24,college-grad student,WI
117,M,25-34,technician-engineer,FL
5765,M,25-34,lawyer,OH
4177,M,35-44,technician-engineer,CA
3450,M,25-34,customer service,TX
4893,M,25-34,technician-engineer,MI
5384,F,25-34,clerical-admin,CA
2412,M,>56,retired,MA
2716,F,50-55,college-grad student,HI
4411,M,18-24,college-grad student,CA
5143,M,18-24,college-grad student,OH
5157,M,35-44,academic-educator,OK
899,F,25-34,academic-educator,GA
2687,M,<18,K-12 student,NJ
675,M,25-34,writer,MA
4390,M,25-34,other,NY
1114,F,18-24,homemaker,TX
40,M,45-49,other,NY
5834,M,>56,self-employed,CA
4426,M,45-49,technician-engineer,CA
2463,M,25-34,executive-managerial,FL
4939,M,25-34,executive-managerial,MO
1566,M,35-44,self-employed,TX
2695,M,35-44,lawyer,IN
1166,M,>56,doctor-health care,CA
3642,F,25-34,executive-managerial,WA
173,M,25-34,other,OH
4999,F,>56,retired,CA
3006,M,18-24,college-grad student,OH
4063,F,35-44,academic-educator,SC
4194,M,18-24,college-grad student,IL
5779,M,25-34,customer service,NY
2141,F,50-55,self-employed,MI
2477,M,45-49,other,KY
1152,M,18-24,college-grad student,GA
1781,F,35-44,other,NJ
2214,F,25-34,academic-educator,IN
2899,M,35-44,sales-marketing,CA
4804,F,35-44,academic-educator,OH
1482,M,25-34,executive-managerial,CA
5191,F,25-34,college-grad student,MN
4250,F,50-55,other,FL
2717,M,25-34,college-grad student,HI
2918,M,25-34,programmer,WA
1907,M,35-44,technician-engineer,CA
2693,M,>56,retired,AR
5455,F,18-24,technician-engineer,MN
2706,F,25-34,academic-educator,NC
5613,F,35-44,other,WA
312,F,50-55,artist,VA
3952,F,45-49,academic-educator,NY
223,M,25-34,technician-engineer,NC
4586,M,25-34,college-grad student,MA
5085,M,>56,technician-engineer,TX
4295,M,18-24,tradesman-craftsman,CA
463,M,25-34,executive-managerial,MN
5619,F,18-24,college-grad student,VA
3757,M,25-34,executive-managerial,CA
68,M,18-24,college-grad student,WI
2803,M,25-34,executive-managerial,CA
3339,M,25-34,technician-engineer,OH
2415,M,25-34,executive-managerial,VA
3528,M,35-44,customer service,KY
4289,M,35-44,sales-marketing,FL
2009,F,35-44,executive-managerial,IL
1617,M,25-34,programmer,OH
5727,M,25-34,college-grad student,CA
3828,M,25-34,writer,CA
3481,M,18-24,college-grad student,CA
1496,M,25-34,technician-engineer,CA
1772,M,>56,artist,CA
4644,M,50-55,academic-educator,PA
2400,F,25-34,self-employed,CA
2995,M,25-34,scientist,OR
2060,M,<18,academic-educator,MI
4122,M,18-24,unemployed,WY
5108,F,25-34,homemaker,CA
744,M,25-34,technician-engineer,TX
5743,F,35-44,other,MN
3428,M,45-49,academic-educator,IN
1061,M,45-49,other,IN
3629,F,50-55,executive-managerial,NY
2277,F,45-49,homemaker,NY
853,M,25-34,technician-engineer,MN
2557,F,18-24,unemployed,MA
410,F,25-34,academic-educator,MN
1683,F,25-34,executive-managerial,WA
1691,F,25-34,technician-engineer,AZ
1670,F,>56,retired,CA
4692,F,25-34,executive-managerial,TX
5768,F,<18,executive-managerial,MD
2022,M,25-34,executive-managerial,IL
2458,M,25-34,executive-managerial,AZ
1456,M,25-34,artist,WA
3464,F,25-34,sales-marketing,TX
5077,M,25-34,artist,DC
5783,F,45-49,academic-educator,CA
3637,M,25-34,doctor-health care,CA
4477,M,25-34,executive-managerial,WA
3933,F,35-44,doctor-health care,MI
5621,M,25-34,executive-managerial,MA
5508,M,25-34,writer,CA
206,M,25-34,technician-engineer,VA
5044,F,35-44,doctor-health care,VA
5694,F,25-34,programmer,CA
3639,M,18-24,college-grad student,TX
5048,F,35-44,executive-managerial,GA
1495,M,18-24,other,TX
6030,M,25-34,technician-engineer,FL
3511,M,50-55,other,NM
2508,F,35-44,clerical-admin,TX
5046,M,25-34,self-employed,IL
4683,M,25-34,other,VA
3537,M,<18,K-12 student,OR
5594,F,45-49,other,MN
4297,M,45-49,scientist,MN
5289,M,45-49,artist,CA
4506,M,50-55,self-employed,SC
1623,M,50-55,scientist,NJ
5762,F,35-44,doctor-health care,MN
2315,M,>56,executive-managerial,MI
5658,M,>56,other,FL
5218,M,18-24,other,NV
1168,F,25-34,other,CA
763,M,18-24,K-12 student,RI
4839,F,50-55,doctor-health care,CA
728,M,25-34,doctor-health care,NY
5280,M,18-24,college-grad student,NY
2169,M,<18,other,CA
642,F,35-44,academic-educator,TX
3311,M,25-34,college-grad student,CA
384,M,25-34,lawyer,MN
4666,M,35-44,academic-educator,WI
1295,F,35-44,doctor-health care,CA
3098,M,25-34,college-grad student,MN
3054,M,18-24,college-grad student,OH
5096,M,25-34,lawyer,TX
3035,F,25-34,executive-managerial,CA
4375,F,25-34,customer service,KY
5354,F,45-49,clerical-admin,TX
796,M,50-55,doctor-health care,WA
4880,F,45-49,homemaker,CA
1911,F,18-24,college-grad student,CA
4956,M,35-44,scientist,TX
5190,F,35-44,other,AZ
5847,F,18-24,college-grad student,MA
157,M,35-44,self-employed,NY
5973,M,<18,K-12 student,WI
4931,M,50-55,technician-engineer,CA
570,M,25-34,college-grad student,FL
3917,F,35-44,homemaker,IL
1002,M,50-55,lawyer,NJ
4916,M,18-24,writer,AZ
2351,F,25-34,other,NY
5117,F,25-34,other,LA
5201,M,50-55,executive-managerial,CA
3914,M,35-44,college-grad student,UT
4596,F,18-24,college-grad student,CA
278,M,45-49,tradesman-craftsman,IL
1752,M,25-34,clerical-admin,HI
5353,M,25-34,doctor-health care,TX
5223,M,>56,K-12 student,NY
4748,M,45-49,self-employed,IL
4734,M,50-55,academic-educator,CA
5841,F,35-44,executive-managerial,NY
4844,M,45-49,executive-managerial,NH
971,M,25-34,programmer,OH
2975,M,35-44,lawyer,MD
1157,M,45-49,executive-managerial,GA
2462,M,35-44,academic-educator,OH
3620,M,25-34,executive-managerial,CA
4232,F,35-44,writer,TX
1883,F,50-55,other,CA
2448,M,35-44,doctor-health care,TN
3996,M,18-24,sales-marketing,FL
1460,F,18-24,college-grad student,CA
3376,M,35-44,self-employed,NY
3977,M,35-44,sales-marketing,VA
3165,M,35-44,executive-managerial,IL
1062,M,50-55,unemployed,MT
339,M,50-55,executive-managerial,CO
4266,M,>56,retired,TX
836,M,25-34,lawyer,NY
5127,M,45-49,customer service,WA
2777,M,18-24,college-grad student,CA
1296,M,<18,other,TX
1005,M,35-44,lawyer,NJ
1699,F,25-34,unemployed,WA
5493,M,35-44,programmer,HI
5640,M,35-44,technician-engineer,TX
3863,M,25-34,other,CA
501,M,25-34,artist,MN
3349,F,18-24,college-grad student,CA
3802,M,18-24,other,CA
1934,M,25-34,technician-engineer,CA
5052,M,35-44,self-employed,MA
725,M,>56,lawyer,NJ
76,M,35-44,executive-managerial,MN
2418,F,<18,K-12 student,CT
2178,M,45-49,sales-marketing,AZ
657,F,50-55,retired,FL
3811,M,25-34,scientist,WA
1373,F,25-34,academic-educator,MN
2243,M,45-49,artist,N/A
1807,M,18-24,technician-engineer,MD
5134,M,25-34,technician-engineer,CA
2713,M,25-34,executive-managerial,HI
4732,M,25-34,sales-marketing,VA
4439,M,35-44,doctor-health care,TN
2269,F,45-49,other,NY
213,F,18-24,college-grad student,MA
1659,F,18-24,homemaker,AK
5673,F,35-44,academic-educator,MN
4409,M,25-34,sales-marketing,MO
5309,M,25-34,other,MA
2017,M,25-34,technician-engineer,AL
687,F,25-34,executive-managerial,NY
3161,M,25-34,executive-managerial,MN
5035,F,25-34,technician-engineer,DE
3930,M,>56,clerical-admin,IA
1715,M,25-34,self-employed,WI
191,M,18-24,college-grad student,ME
1478,M,<18,K-12 student,CA
6012,M,35-44,scientist,RI
3743,F,35-44,executive-managerial,NV
401,M,18-24,other,MN
3504,M,18-24,executive-managerial,MA
2628,F,25-34,artist,NY
3367,M,50-55,self-employed,NY
5433,F,35-44,technician-engineer,OH
2599,M,25-34,programmer,WI
520,F,35-44,writer,MN
735,M,25-34,sales-marketing,ME
5994,M,35-44,academic-educator,FL
4186,M,25-34,executive-managerial,FL
1646,M,25-34,writer,CA
1302,M,18-24,college-grad student,AZ
2913,F,35-44,writer,WA
4430,F,25-34,other,CA
572,M,18-24,college-grad student,IL
2941,M,35-44,programmer,WA
2840,M,25-34,other,IL
5428,F,25-34,doctor-health care,NC
4314,M,25-34,technician-engineer,TX
2574,M,50-55,doctor-health care,CT
4587,M,35-44,sales-marketing,NJ
2906,M,35-44,unemployed,MN
1336,F,50-55,writer,CA
5648,M,25-34,technician-engineer,MI
1333,M,25-34,technician-engineer,CT
1516,F,25-34,programmer,WI
700,M,50-55,technician-engineer,NY
2449,M,>56,retired,TN
1059,F,25-34,other,OR
2028,M,45-49,doctor-health care,OH
3188,M,>56,retired,MN
2809,M,25-34,executive-managerial,NY
4558,M,35-44,sales-marketing,MI
3145,M,18-24,college-grad student,MA
2927,M,25-34,programmer,VA
740,M,25-34,sales-marketing,VA
3356,M,35-44,executive-managerial,CA
3022,M,25-34,technician-engineer,TX
5390,M,<18,other,TX
5687,F,<18,other,MN
212,M,25-34,self-employed,WI
5000,M,25-34,college-grad student,IN
5419,F,18-24,programmer,VT
3944,F,35-44,self-employed,CO
4131,M,45-49,executive-managerial,OR
2467,M,<18,K-12 student,OH
2133,F,<18,K-12 student,MA
4002,M,45-49,self-employed,MD
372,F,18-24,college-grad student,AR
3513,M,25-34,self-employed,MA
4056,M,<18,K-12 student,NC
1964,F,25-34,doctor-health care,NV
3840,F,25-34,other,MA
2078,M,18-24,college-grad student,NY
2928,M,25-34,artist,CA
1112,M,18-24,doctor-health care,PA
2219,M,25-34,doctor-health care,IL
2641,M,25-34,doctor-health care,PA
872,M,50-55,academic-educator,MD
5411,F,<18,unemployed,NY
5989,F,<18,K-12 student,OK
125,M,45-49,sales-marketing,MA
1229,F,25-34,college-grad student,MI
4668,M,35-44,sales-marketing,OK
4715,M,25-34,artist,OR
4055,M,50-55,other,WA
1957,F,18-24,college-grad student,VA
1972,M,45-49,technician-engineer,CA
1153,M,18-24,K-12 student,FL
4934,F,25-34,other,MN
4682,M,25-34,executive-managerial,VT
2769,M,25-34,executive-managerial,VA
2419,M,25-34,other,CT
5466,M,25-34,programmer,WA
4283,F,25-34,homemaker,WA
2047,M,<18,K-12 student,CT
2979,M,35-44,artist,OH
1945,M,25-34,writer,CA
1843,M,25-34,programmer,NY
1799,M,35-44,lawyer,LA
3965,M,18-24,lawyer,MO
3109,F,25-34,lawyer,OH
5439,M,>56,retired,PA
792,M,25-34,technician-engineer,MA
3885,M,25-34,programmer,CA
